108,3266,25.7,,907.2222222,25700,,34317.63889,,,56.19182195,,52.63267392,,54.55670803,,52.31577154,,50.62457635
109,3351,26.3,,930.8333333,26300,,35257.63889,,,49.24212757,,56.33937781,,52.25917325,,51.5958473,,51.85660465
110,3417,26.8,,949.1666667,26800,,36215.69444,,,57.865072,,54.55136947,,53.1168342,,53.47754644,,52.14203652
111,3481,27.3,,966.9444444,27300,,37195,,,58.54085837,,55.30959464,,57.08486465,,54.2828837,,52.40807872
112,3570,28,,991.6666667,28000,,38195.83333,,,44.37382591,,53.87774276,,53.47189648,,52.84250232,,52.97592568
113,3636,28.5,,1010,28500,,39215.27778,,,60.02753967,,54.6564888,,54.25502409,,54.54133072,,53.26043782
114,3704,29,,1028.888889,29000,,40257.36111,,,60.62896808,,55.39958641,,56.55759186,,54.5588977,,53.53316622
115,3799,29.8,,1055.277778,29800,,41321.94444,,,39.85283504,,54.10938586,,53.22532428,,53.25528221,,53.60087508
116,3866,30.3,,1073.888889,30300,,42405.55556,,,61.98729634,,54.84106946,,53.98513687,,55.60414741,,54.37540789
117,3936,30.8,,1093.333333,30800,,43512.08333,,,62.52121487,,55.56679957,,57.50878659,,55.61813025,,54.65009413
118,4031,31.6,,1119.722222,31600,,44641.94444,,,43.69874307,,56.51462338,,54.39206623,,54.39759844,,54.67383142
119,4104,32.1,,1140,32100,,45792.08333,,,63.73443825,,57.17788426,,55.12965453,,55.93306967,,54.95332943
120,4177,32.7,,1160.277778,32700,,46965.97222,,,58.55524998,,55.80155783,,58.42792596,,55.98644705,,55.22722691
121,4275,33.4,,1187.5,33400,,48164.16667,,,53.39402687,,58.66064149,,56.74709806,,55.50938252,,56.19216672
122,4352,34,,1208.888889,34000,,49383.47222,,,59.95013972,,57.36658164,,56.22144464,,56.95368203,,56.01153829
123,4427,34.6,,1229.722222,34600,,50627.36111,,,60.52239163,,57.99548751,,59.28559744,,56.99512402,,56.26792901
124,4529,35.4,,1258.055556,35400,,51896.52778,,,49.9733193,,56.96120843,,56.60238671,,55.96503154,,56.33647258
125,4609,36,,1280.277778,36000,,53187.5,,,61.78697172,,57.61169092,,57.2577667,,57.93216524,,56.61845466
126,4686,36.6,,1301.666667,36600,,54503.47222,,,62.30492077,,58.21589013,,59.05411106,,57.96736306,,56.86661867
127,4789,37.4,,1330.277778,37400,,55845.27778,,,52.56106297,,58.99372137,,57.61479215,,56.99980879,,57.3315074
128,4872,38.1,,1353.333333,38100,,57209.72222,,,58.55464557,,57.88708638,,57.18053367,,58.2869444,,57.20683732
129,4952,38.7,,1375.555556,38700,,58600.55556,,,63.91274411,,58.47099928,,59.91971923,,58.34959589,,57.45969311
130,5062,39.6,,1406.111111,39600,,60018.47222,,,49.67713631,,57.58918257,,57.58583147,,57.47139998,,57.93604202
131,5147,40.2,,1429.722222,40200,,61460.27778,,,64.96599762,,59.79839109,,58.18324466,,58.6922357,,58.18094391
132,5234,40.9,,1453.888889,40900,,62930.13889,,,60.95460908,,58.7777907,,59.81169921,,58.78467412,,58.08365655
133,5349,41.8,,1485.833333,41800,,64428.33333,,,52.24380635,,59.52542981,,58.58186833,,57.9757442,,58.53607466
134,5438,42.5,,1510.555556,42500,,65951.11111,,,62.14542059,,58.56756923,,58.21992213,,59.14330646,,58.45549095
135,5526,43.2,,1535,43200,,67502.5,,,62.63313662,,59.13538994,,60.68499093,,59.23654966,,58.70617762
136,5644,44.1,,1567.777778,44100,,69083.19444,,,54.54064143,,59.85846825,,58.63865262,,58.4831513,,58.81559776
137,5737,44.9,,1593.611111,44900,,70689.86111,,,59.59515689,,58.97338156,,58.33037611,,59.13510705,,58.76264313
138,5831,45.6,,1619.722222,45600,,72326.52778,,,64.17113295,,59.52408039,,60.69586164,,59.69974677,,59.02124417
139,5953,46.5,,1653.611111,46500,,73993.47222,,,56.63997292,,60.21939581,,59.62466849,,59.00300472,,59.44934401
140,6049,47.3,,1680.277778,47300,,75686.66667,,,61.31982191,,60.74381489,,59.33185421,,60.06845214,,59.40851493
141,6142,48,,1706.111111,48000,,77410.41667,,,65.58016092,,61.24387853,,61.54310047,,60.16688488,,59.64498063
142,6269,49,,1741.388889,49000,,79166.25,,,54.5402761,,60.59906198,,60.54405967,,59.53591431,,59.76638932
143,6373,49.8,,1770.277778,49800,,80950.55556,,,62.89490224,,61.11756268,,60.29231177,,60.56842969,,60.0382351
144,6474,50.6,,1798.333333,50600,,82767.77778,,,63.3618919,,60.35596216,,61.63449351,,60.68634135,,60.00579009
145,6610,51.7,,1836.111111,51700,,84617.77778,,,52.7481655,,59.79173236,,59.96602337,,59.71611452,,60.15858366
146,6710,52.4,,1863.888889,52400,,86496.11111,,,67.7667282,,61.5132949,,60.46223014,,61.0707033,,60.40371631
147,6814,53.2,,1892.777778,53200,,88408.47222,,,64.79175498,,61.99188399,,62.46571576,,61.56657074,,60.65679978
148,6955,54.3,,1931.944444,54300,,90355.97222,,,54.88599829,,62.6124168,,60.90923898,,60.66527849,,60.81400365
149,7067,55.1,,1963.055556,55100,,92334.44444,,,65.7459654,,61.94303813,,61.40947652,,61.60313764,,61.07616452
150,7178,56,,1993.888889,56000,,94347.77778,,,62.94172785,,61.29667218,,63.31493185,,61.73327564,,61.07743035
151,7318,57.1,,2032.777778,57100,,96394.86111,,,56.88251274,,61.91252538,,61.1535695,,60.87112741,,61.22265178
152,7421,57.9,,2061.388889,57900,,98470.55556,,,66.99571817,,62.36533389,,61.61148716,,62.0903348,,61.69036887
153,7524,58.7,,2090,58700,,100580.8333,,,67.33060652,,63.84785018,,64.04919409,,62.5414552,,61.91149508
154,7670,59.9,,2130.555556,59900,,102726.3889,,,55.34417249,,63.36157232,,62.02906854,,61.7437152,,61.82652605
155,7778,60.7,,2160.555556,60700,,104901.9444,,,68.1076559,,63.75985939,,63.09404381,,63.23223382,,62.27833335
156,7886,61.5,,2190.555556,61500,,107112.2222,,,68.42479425,,64.14593437,,65.37153612,,63.32750337,,62.48807119
157,8028,62.7,,2230,62700,,109356.1111,,,57.11748581,,64.65422566,,63.42252054,,62.55775025,,62.61569077
158,8128,63.5,,2257.777778,63500,,111628.6111,,,69.11313086,,65.00860882,,63.79367459,,63.94906883,,63.03243911
159,8234,64.4,,2287.222222,64400,,113930.8333,,,66.66917272,,64.4205804,,65.9555864,,64.04797227,,63.23275783
160,8342,65.7,,2317.222222,65700,,115089.4444,,,55.62049536,,63.90703167,,63.47103835,,63.25631605,,63.2923547
